Spiral Bands,Eye of the Typhoon,Cloud Density and Structure,Cloud Temperature (Infrared Imagery),Rainbands,Wind Field Patterns,Symmetry,Color Gradients (Visible and Enhanced Imagery),Brightness and Contrast (Lightning Activity),Surrounding Environmental Features,Label
0.86724424,0.9529412,0.9324976084183674,0.86724424,0.0059677255,0.879471777965359,0.07584128,0.0,0.1709498,0.06444053841248176,1
0.74820966,0.8862745,0.8113241390306123,0.7482097,0.013684795,0.674279511138185,0.091293626,0.0,0.23344977,0.5475771294203995,1
0.61845934,0.39215687,0.6862045599489796,0.6184594,0.009418299,0.5408578713013841,0.12222521,0.0,0.21658194,0.827738854026975,1
0.71327055,0.6901961,0.8501076211734694,0.7132705,0.010186574,0.35057419706742354,0.10988302,0.0,0.19429718,0.7282334262598628,1
0.7117251,0.7058824,0.8527981505102041,0.71172523,0.0066607636,0.038931824214008426,0.09298282,0.0,0.18604444,0.5060224938749003,1
0.6676545,0.5137255,0.7882852359693877,0.6676545,0.012246279,0.0485271467551075,0.12503368,0.0,0.21563083,0.001584372016746105,1
0.6179935,0.8745098,0.7191884566326531,0.6179935,0.010545232,0.7710565188265068,0.11061143,0.0,0.25110492,0.10391218166185945,1
0.74555147,0.5529412,0.8319116709183674,0.74555147,0.0069813333,0.4053358262089839,0.09758309,0.0,0.20461363,0.49681343637212605,1
0.7589871,0.7176471,0.8462412308673469,0.7589872,0.007197801,0.18880595677792367,0.11493263,0.0,0.21662405,0.20698567646131072,1
0.71487826,0.54901963,0.8305763711734694,0.7148783,0.011156467,0.26946921988911565,0.15349968,0.0,0.21265316,0.1389323090809943,1
0.5908967,0.44705883,0.6433354591836735,0.5908967,0.010842853,0.2010743610958714,0.07570833,0.0,0.22112364,0.9281011933030752,1
0.6912041,0.52156866,0.7824059311224489,0.6912041,0.009940616,0.17889774423932703,0.10199884,0.0,0.2320094,0.10602556059684154,1
0.6512461,0.60784316,0.7151227678571429,0.6512462,0.01189085,0.6191290701013722,0.06311836,0.0,0.22150634,0.9448219441044874,1
0.80828494,0.38039216,0.9291892538265306,0.80828494,0.01019379,0.8525142742050362,0.0659037,0.0,0.16732818,0.7580790960992366,1
0.69729465,0.40784314,0.7951211734693877,0.69729465,0.00942442,0.8744751438295142,0.12413926,0.0,0.2199255,0.7849134914884239,1
0.72536016,0.16470589,0.82421875,0.7253601,0.012748042,0.7670489599911458,0.13607849,0.0,0.21621116,0.19828643662272594,1
0.6342124,0.62352943,0.7045400191326531,0.6342124,0.013745966,0.261042438465523,0.14024758,0.0,0.23879352,0.6877630777618473,1
0.78996986,0.2627451,0.9130859375,0.78996986,0.0107953595,0.9747749620257897,0.11578577,0.0,0.17809823,0.6514532558843673,1
0.79046625,0.83529407,0.9532445790816326,0.7904663,0.0072590485,0.8157223719918094,0.046792544,0.0,0.13849029,0.17957311315370073,1
0.7446864,0.20784314,0.8283043686224489,0.74468637,0.011808316,0.9521534620131957,0.124985546,0.0,0.23893338,0.7163494109765368,1
0.7586802,0.882353,0.8344626913265306,0.7586802,0.006865194,0.029202285597556554,0.10722384,0.0,0.23231891,0.3003332892183582,1
0.7061374,0.8784314,0.7603435905612245,0.70613736,0.012279782,0.4832473282193488,0.1562864,0.0,0.23893316,0.20106379407576347,1
0.6163711,0.882353,0.6833545918367347,0.61637104,0.009990689,0.7728656155449158,0.14941414,0.0,0.23261711,0.8153360614845345,1
0.6207817,0.78431374,0.7239716198979592,0.6207817,0.012205689,0.9677819267327796,0.10046863,0.0,0.2018513,0.6168146299069872,1
0.63680965,0.5019608,0.7486846301020408,0.6368096,0.011570228,0.9015356790829516,0.11807269,0.0,0.20029707,0.2622699683582346,1
0.7873807,0.7568628,0.8777104591836735,0.78738064,0.0056455913,0.49737953303565263,0.112837866,0.0,0.19871937,0.265249334846413,1
0.7279842,0.7529412,0.8743423150510204,0.7279842,0.008782914,0.1818970959142554,0.10790753,0.0,0.17885932,0.7128469969032575,1
0.74485964,0.6901961,0.8708545918367347,0.7448596,0.011862662,0.889690442218365,0.10796404,0.0,0.19500196,0.19501964162218266,1
0.8069197,0.8666666,0.8987563775510204,0.80691975,0.008200311,0.12227445697347017,0.08777339,0.0,0.18493523,0.06631707110382856,1
0.78793496,0.91764706,0.8980986926020408,0.78793496,0.0065154964,0.04081286331745404,0.07915893,0.0,0.16985026,0.4443111262181605,1
0.6238791,0.3882353,0.6928212691326531,0.62387913,0.010675389,0.30168277410329714,0.17652875,0.0,0.23540404,0.17112580126782118,1
0.76246035,0.6901961,0.8810586734693877,0.7624604,0.007998669,0.9668427910241447,0.092650265,0.0,0.1913819,0.2822604224934644,1
0.73100454,0.8,0.8882134885204082,0.73100454,0.0064717294,0.2580276012205318,0.08432677,0.0,0.17798619,0.11068346876498869,1
0.69878334,0.4392157,0.7775829081632653,0.6987833,0.008462994,0.5764904743947291,0.07417866,0.0,0.22533166,0.0787972564543179,1
0.63367987,0.5764706,0.7251275510204082,0.6336799,0.009162754,0.015583369656593016,0.09054403,0.0,0.21478972,0.29433615912140854,1
0.5841124,0.6431373,0.6181042729591837,0.5841124,0.010674556,0.2160193593288281,0.12897113,0.0,0.2874854,0.37663151739357426,1
0.6730164,0.54901963,0.8015784438775511,0.67301637,0.013993643,0.9692684709003624,0.1151306,0.0,0.20049438,0.10253317646373428,1
0.78268605,0.9098039,0.9074258609693877,0.7826862,0.010463873,0.6165307445217655,0.10170473,0.0,0.17373691,0.32627898814867773,1
0.7268124,0.85490197,0.8349210778061225,0.7268123,0.010669059,0.6928424567432786,0.1292435,0.0,0.204367,0.8760858783191307,1
0.8081395,0.9450981,0.9600406568877551,0.80813956,0.00827357,0.583051893016097,0.07839197,0.0,0.15047045,0.10551219077636564,1
0.8668613,0.93333334,0.9645248724489796,0.8668612,0.0070800977,0.7988020790658895,0.060517013,0.0,0.14051808,0.0008886010153744683,1
0.90831155,0.772549,0.9852917729591837,0.9083115,0.004165364,0.765204727701918,0.04077451,0.0,0.105635226,0.8322029407517995,1
0.77916366,0.8627451,0.8756377551020408,0.77916366,0.006783104,0.47369883042192873,0.06296722,0.0,0.22121704,0.41060126545446085,1
0.7886437,0.59607846,0.8609893176020408,0.78864366,0.012294527,0.6334831530852282,0.1255438,0.0,0.21678163,0.21909764343132754,1
0.5815455,0.62352943,0.7461535395408163,0.58154553,0.010129938,0.5586373981282801,0.10631869,0.0,0.17473505,0.4906342986657486,1
0.6189265,0.7490196,0.7563376913265306,0.6189266,0.009389772,0.23619943054152548,0.07185804,0.0,0.18108076,0.9347737918943801,1
0.7074719,0.13333334,0.8038703762755102,0.70747185,0.010222942,0.17362435571731438,0.15709524,0.0,0.23519224,0.9447159375209502,1
0.68975955,0.38039216,0.7303691007653061,0.6897597,0.012856132,0.5333341011247589,0.15853772,0.0,0.26425418,0.1738165201961266,1
0.7555067,0.7254903,0.8965640943877551,0.75550663,0.010665542,0.33058129821226623,0.08126946,0.0,0.18487962,0.4385739737813886,1
0.6563569,0.7529412,0.7683155293367347,0.65635693,0.011954079,0.10514621206269781,0.10254508,0.0,0.19553463,0.14515063120365135,1
0.8777455,0.6156863,0.9650829081632653,0.87774557,0.008204975,0.3445044454925218,0.0631036,0.0,0.14261392,0.3801609076150858,1
0.8441386,0.85098046,0.9582669005102041,0.8441386,0.0068818154,0.7386554633819694,0.07668044,0.0,0.15742233,0.6982269101747304,1
0.7182988,0.79607844,0.8046476403061225,0.7182988,0.011369208,0.3689397666567159,0.12731898,0.0,0.23708963,0.9886570531954957,1
0.7133839,0.80784315,0.8661112882653061,0.7133839,0.014612668,0.1874525166213492,0.110972114,0.0,0.1835279,0.08190163119103855,1
0.66185236,0.7098039,0.7433235012755102,0.6618524,0.013269814,0.9399559005556447,0.1281797,0.0,0.2300999,0.4630136419588845,1
0.5474492,0.24313726,0.6168088329081632,0.5474491,0.012801292,0.6985288370480548,0.102141485,0.0,0.19741037,0.8578056629029648,1
0.6673156,0.83137256,0.7351323341836735,0.6673156,0.009973859,0.1672024451417754,0.086216435,0.0,0.24980551,0.08663146716266756,1
0.54786867,0.80784315,0.5574378188775511,0.54786867,0.016602162,0.6772242551461376,0.11254627,0.0,0.24503921,0.5681864877074787,1
0.68426937,0.7019608,0.8000637755102041,0.6842693,0.014008806,0.4685332932369295,0.111338906,0.0,0.19531627,0.915628453115903,1
0.74072486,0.7019608,0.8888711734693877,0.74072486,0.008973146,0.2968369160154821,0.10481044,0.0,0.17984988,0.22235151942400333,1
0.70353216,0.6156863,0.8698780293367347,0.70353216,0.011296237,0.01041110812438073,0.1101679,0.0,0.17517962,0.7599590803690522,1
0.54936457,0.827451,0.5897640306122449,0.5493646,0.009043774,0.970375337413303,0.14928752,0.0,0.21045607,0.033822375509396596,1
0.8135706,0.85490197,0.9621731505102041,0.8135707,0.007782097,0.5546997636576309,0.07293214,0.0,0.14037642,0.1529168080137573,1
0.60801387,0.8666666,0.669921875,0.6080139,0.011722319,0.23394319690612309,0.11431955,0.0,0.21558179,0.4099419826271198,1
0.7740806,0.8666666,0.8634805484693877,0.7740806,0.01017084,0.2512809524221895,0.076243155,0.0,0.22450861,0.14515737992080002,1
0.72687006,0.67058825,0.8408203125,0.7268701,0.012401107,0.09047149444770775,0.13440391,0.0,0.21202521,0.9548658846562376,1
0.72088903,0.8196079,0.8209502551020408,0.72088903,0.014265106,0.29071561905715315,0.13465206,0.0,0.22076535,0.6666474803391386,1
0.6742567,0.79607844,0.7840999681122449,0.67425674,0.013942817,0.45592328631352064,0.1315037,0.0,0.21634316,0.6627289913942928,1
0.6724436,0.50980395,0.7441804846938775,0.6724436,0.01480514,0.24089042957432516,0.131761,0.0,0.24072433,0.441907847659606,1
0.6678043,0.7568628,0.7673389668367347,0.6678043,0.01400878,0.33171196232656075,0.14011613,0.0,0.218215,0.13721062696459374,1
0.6428832,0.54901963,0.7447385204081632,0.6428832,0.008145367,0.05012230482372537,0.10308257,0.0,0.22794715,0.1941491937038945,1
0.6188617,0.8745098,0.6621492346938775,0.61886173,0.013924527,0.6459287795021507,0.13661191,0.0,0.25947917,0.28018206546817315,1
0.61148226,0.26666668,0.6704001913265306,0.61148214,0.013647959,0.7845501276374371,0.14311115,0.0,0.25239912,0.44474491211186784,1
0.7290255,0.4392157,0.8310347576530612,0.72902536,0.010272521,0.1775527727102576,0.15044479,0.0,0.22905608,0.042375426339262945,1
0.66527,0.7607843,0.7269411670918368,0.6652699,0.010416589,0.8621176979782353,0.09702905,0.0,0.24454886,0.6655278470950398,1
0.65307516,0.52156866,0.7153220663265306,0.65307516,0.010580196,0.4207635965451102,0.12521884,0.0,0.22906278,0.08093153618751103,1
0.62383884,0.5411765,0.6512276785714286,0.6238389,0.014361813,0.9337244864163449,0.14741233,0.0,0.25715053,0.30410363306139854,1
0.73613316,0.85490197,0.8340242346938775,0.7361332,0.01593515,0.8862298078203216,0.1195811,0.0,0.2122652,0.7355160721086226,1
0.7194692,0.36078432,0.8344228316326531,0.71946925,0.014213523,0.8041657643377093,0.12022528,0.0,0.20569739,0.5504607925057367,1
0.7638799,0.5803922,0.8640585140306123,0.7638799,0.01023055,0.7718741763968301,0.130305,0.0,0.20351812,0.9622455751940232,1
0.71420974,0.59607846,0.8192362882653061,0.7142099,0.010966678,0.7282472946139236,0.12122873,0.0,0.22378507,0.0036405095421400135,1
0.8242831,0.67843133,0.9119698660714286,0.8242832,0.008544772,0.46247307141670546,0.1066708,0.0,0.18600595,0.40222929884867,1
0.6903232,0.67058825,0.8292211415816326,0.69032323,0.011603704,0.26661708680926355,0.11385515,0.0,0.18227154,0.5275906501060408,1
0.6189075,0.6156863,0.7106385522959183,0.6189075,0.01187639,0.47752629315022443,0.10369554,0.0,0.21319692,0.08887298164218616,1
0.7634748,0.35686275,0.8949896364795918,0.7634748,0.011196927,0.5750914110607297,0.116649315,0.0,0.19196248,0.6841821360607336,1
0.6882576,0.83529407,0.7885642538265306,0.6882575,0.0065119537,0.2214647765272646,0.07345172,0.0,0.22276302,0.929255567552712,1
0.76717454,0.85882354,0.9252830038265306,0.7671745,0.009598449,0.20584357975480927,0.09430304,0.0,0.17569298,0.18787337097769485,1
0.8707499,0.95686275,0.9644252232142857,0.87074995,0.006334252,0.7286329734305107,0.048497755,0.0,0.13498898,0.5883924647419323,1
0.66307783,0.73333335,0.7632134885204082,0.66307795,0.011059424,0.9878303857403432,0.117645174,0.0,0.24458137,0.7456072020871696,1
0.79881465,0.62352943,0.8997927295918368,0.7988146,0.0117832795,0.07252262536110521,0.12023333,0.0,0.19921003,0.7798380870274858,1
0.81070536,0.8196079,0.9444555165816326,0.8107055,0.008648668,0.46308393848266827,0.07973908,0.0,0.15788127,0.4231189407016066,1
0.7299934,0.8862745,0.8356784119897959,0.72999346,0.012348115,0.47093353419709794,0.109092854,0.0,0.19671687,0.23859478728734262,1
0.7977226,0.89803916,0.9025829081632653,0.79772246,0.0074367765,0.2714074490209727,0.093587115,0.0,0.1785458,0.15812597619987412,1
0.6338568,0.7098039,0.7332389987244898,0.6338567,0.014226082,0.37398390433442863,0.12016641,0.0,0.21639657,0.8121586505001663,1
0.625966,0.44705883,0.7136080994897959,0.62596595,0.010413411,0.10901859438855876,0.12610677,0.0,0.20846508,0.3534058179554739,1
0.6066305,0.23921569,0.694953762755102,0.60663056,0.012765574,0.7549373216143506,0.11168366,0.0,0.21845455,0.8879002180673142,1
0.72599864,0.78039217,0.8874760841836735,0.72599864,0.012796812,0.8055010221925383,0.0935772,0.0,0.16241637,0.735296071393324,1
0.80172324,0.95686275,0.8647361288265306,0.8017232,0.011741831,0.914581106128763,0.11711763,0.0,0.23023103,0.11956588821012237,1
0.6658602,0.19215687,0.718132174744898,0.6658602,0.013696051,0.7592337181344532,0.12330284,0.0,0.2487014,0.8479512802758468,1
0.68421614,0.8,0.7634127869897959,0.6842162,0.014278315,0.9318694000406753,0.12919152,0.0,0.2290102,0.365719027774394,1
0.75672585,0.7058824,0.8688018176020408,0.7567258,0.009738374,0.500393588365371,0.14161102,0.0,0.23226224,0.5575803021439728,1
0.78705895,0.8235294,0.9125079719387755,0.787059,0.009567863,0.9351709563920992,0.081259534,0.0,0.1873944,0.6858709936052028,1
0.6170257,0.7176471,0.7247688137755102,0.6170257,0.0145873455,0.672238365696545,0.10556215,0.0,0.19664748,0.7861541976705646,1
0.6661179,0.9098039,0.7738958864795918,0.66611785,0.013375949,0.4034637635216166,0.11118269,0.0,0.21852516,0.07823355172351654,1
0.68509007,0.69803923,0.8601124043367347,0.68509007,0.012473583,0.3306988711304394,0.10875905,0.0,0.17824325,0.5780359324253739,1
0.73507565,0.72156864,0.8637396364795918,0.7350757,0.011544201,0.3555882779657009,0.13393912,0.0,0.20930874,0.15265095041691124,1
0.6053029,0.30588236,0.6884167729591837,0.6053028,0.00971881,0.06232224405811171,0.11635553,0.0,0.21632388,0.8508741275658035,1
0.7091494,0.5568628,0.8225047831632653,0.7091496,0.011517811,0.880180012452624,0.11563219,0.0,0.21454376,0.3956709045655422,1
0.84063387,0.9294117,0.9001514668367347,0.8406338,0.007789809,0.014350481750262878,0.11290571,0.0,0.20262298,0.7303007457992321,1
0.65460026,0.65882355,0.7911352040816326,0.65460026,0.009669232,0.8488362739368158,0.104508765,0.0,0.19096899,0.13728359677067747,1
0.67915106,0.627451,0.7411710778061225,0.67915106,0.010526347,0.20660113017270743,0.13364993,0.0,0.25803497,0.19896819554789713,1
0.6801296,0.8196079,0.8197146045918368,0.68012965,0.012976857,0.1460105742082477,0.12145256,0.0,0.20916943,0.15628778380812736,1
0.66261816,0.7568628,0.7824657206632653,0.66261804,0.011328436,0.49942093906250207,0.09036888,0.0,0.20663802,0.6653758656555897,1
0.6949901,0.2509804,0.7397361288265306,0.69499,0.008421336,0.8412929577413324,0.1021171,0.0,0.2454051,0.6843793037774647,1
0.7413409,0.50980395,0.8612882653061225,0.7413408,0.012457405,0.5723025147012738,0.11930655,0.0,0.20326944,0.021189837672558665,1
0.8246056,0.93333334,0.9507932079081632,0.8246055,0.008334558,0.5106203081444636,0.07010688,0.0,0.15644428,0.9742714362180847,1
0.7567975,0.37254903,0.8541733099489796,0.7567975,0.014048666,0.4958143238390216,0.11741516,0.0,0.21960013,0.07188559714349352,1
0.7172055,0.34901962,0.8143534757653061,0.71720564,0.010872813,0.19263051817187193,0.11524414,0.0,0.23506132,0.5889484485044311,1
0.6958914,0.8627451,0.8367944834183674,0.6958913,0.0137235895,0.34976704441615714,0.109012514,0.0,0.19729275,0.9799959834641118,1
0.73099136,0.8235294,0.8779097576530612,0.7309914,0.012363148,0.08153987092413639,0.0963444,0.0,0.17935444,0.13684870206246325,1
0.79172033,0.8039215,0.9702845982142857,0.7917204,0.007738746,0.6159455636522443,0.047626156,0.0,0.104282945,0.08795759664279323,1
0.8145413,0.87058824,0.9130261479591837,0.8145413,0.0096604,0.3480510329393304,0.09975662,0.0,0.1824081,0.052461172251308974,1
0.6202764,0.39607844,0.7054169323979592,0.6202764,0.01298173,0.10146199184835802,0.11281045,0.0,0.23059653,0.7525093781984026,1
0.6942891,0.89411765,0.8232023278061225,0.6942891,0.008537113,0.536428774925743,0.11078471,0.0,0.20778476,0.2945645447157037,1
0.64379644,0.6901961,0.7717036033163265,0.64379644,0.01301888,0.16434401439136015,0.11179815,0.0,0.19855718,0.344263590006332,1
0.6019505,0.6509804,0.659538424744898,0.6019506,0.01644189,0.016591466421496448,0.16202192,0.0,0.2522068,0.48276186619960737,1
0.7680517,0.7607843,0.9131457270408163,0.7680517,0.011476726,0.7701683694362901,0.098236874,0.0,0.17671251,0.06375366946621508,1
0.6877738,0.64705884,0.7929488201530612,0.68777364,0.011613917,0.3782345897280808,0.1289247,0.0,0.2161562,0.1217785487269315,1
0.7331184,0.7372549,0.8713129783163265,0.73311836,0.009140584,0.7547045731052278,0.0960568,0.0,0.1835246,0.7833747825320863,1
0.7577205,0.84313726,0.8603117028061225,0.7577205,0.009219963,0.22650752756622172,0.11331876,0.0,0.2195911,0.7437000931453983,1
0.77057344,0.772549,0.8344427614795918,0.7705735,0.012467747,0.16433313371913627,0.11123442,0.0,0.22824329,0.6789274049016782,1
0.6776074,0.8235294,0.7808115433673469,0.6776074,0.010381601,0.6307850432658164,0.1474095,0.0,0.23185079,0.43981275960677446,1
0.76299524,0.6941177,0.8783083545918368,0.7629953,0.011164778,0.6117563767251082,0.1236658,0.0,0.205044,0.523573550118218,1
0.70133585,0.5568628,0.7633928571428571,0.7013359,0.011919064,0.7501549817142137,0.1514903,0.0,0.22785713,0.9574948018037874,1
0.65692663,0.21176471,0.7473891900510204,0.6569267,0.011583644,0.43824171272806034,0.14041454,0.0,0.21962628,0.6641734043169555,1
0.8374576,0.95686275,0.9192641900510204,0.83745754,0.009553483,0.7150612829744705,0.079332985,0.0,0.18123999,0.5453788617855782,1
0.81023365,0.8039215,0.8930165816326531,0.8102338,0.010179072,0.748936135352666,0.098530345,0.0,0.19949977,0.12151413722202498,1
0.6169347,0.60784316,0.7043207908163265,0.6169347,0.009118595,0.08401397473750982,0.1338383,0.0,0.21205036,0.6673795525471821,1
0.6779191,0.8745098,0.7368064413265306,0.67791915,0.010277915,0.9803577872964826,0.116081886,0.0,0.24642843,0.064712849179823,1
0.52359694,0.32941177,0.5118183992346939,0.5235969,0.014128281,0.7760023877491747,0.14368075,0.0,0.20972629,0.7463643725843023,1
0.6801535,0.74509805,0.8336654974489796,0.6801535,0.012270168,0.02553898446798042,0.10380011,0.0,0.18452244,0.5680788197629765,1
0.71151125,0.47843137,0.8662906568877551,0.7115114,0.01293856,0.969985268099325,0.09888674,0.0,0.1804952,0.6083717902201319,1
0.60645396,0.3882353,0.6464644451530612,0.60645396,0.011868289,0.38197482631783664,0.11547894,0.0,0.22724761,0.5983609483938552,1
0.68899,0.78431374,0.7561184630102041,0.68898994,0.007348929,0.45898508621093415,0.09783281,0.0,0.2361345,0.6741968603179914,1
0.85302484,0.96862745,0.954460299744898,0.8530249,0.006472693,0.3928176828621611,0.061339613,0.0,0.15351433,0.2721378183251473,1
0.80261934,0.26666668,0.8867984693877551,0.8026194,0.011211959,0.48820229964277717,0.110987045,0.0,0.20565693,0.8808240786256005,1
0.57721853,0.5058824,0.6359813456632653,0.5772185,0.013730909,0.4982119401328875,0.13004053,0.0,0.22871609,0.6324851158718456,1
0.85279185,0.83529407,0.9602200255102041,0.8527918,0.007179747,0.18310969917683273,0.07005895,0.0,0.14782207,0.4656345944670065,1
0.8234825,0.34117648,0.9005500637755102,0.8234825,0.009933582,0.32461932379558567,0.1187439,0.0,0.19410731,0.9823357269212086,1
0.7368429,0.772549,0.9567323022959183,0.7368429,0.004708081,0.791009575305813,0.03888665,0.0,0.099689275,0.7054745481317343,1
0.61618364,0.6901961,0.646125637755102,0.61618364,0.009796966,0.7949387003438548,0.18383573,0.0,0.26022568,0.3400376278261046,1
0.67437124,0.42745098,0.7967354910714286,0.67437124,0.011152064,0.28900827779017635,0.14656614,0.0,0.22214973,0.08264993967885237,1
0.68824387,0.827451,0.8209103954081632,0.6882438,0.012737334,0.3668264662751045,0.0974156,0.0,0.18751936,0.20214948344443406,1
0.7529853,0.60784316,0.8608697385204082,0.7529852,0.011585989,0.9170607539714428,0.09076678,0.0,0.19685833,0.3732540565211949,1
0.5744053,0.14117648,0.6545360331632653,0.5744053,0.016883994,0.1553214061109709,0.1150536,0.0,0.20234916,0.48339059040800714,1
0.70544744,0.40784314,0.8167051977040817,0.7054475,0.014150088,0.2331012604488154,0.097996384,0.0,0.2057646,0.24204071158510998,1
0.7514509,0.91372555,0.8592554209183674,0.75145096,0.011362982,0.9678242490925157,0.11872249,0.0,0.20268404,0.5299971263648214,1
0.6934781,0.8901961,0.7836415816326531,0.6934781,0.009891405,0.10747378243166594,0.1075384,0.0,0.21495098,0.7775143978888331,1
0.6963831,0.1882353,0.8294005102040817,0.69638324,0.011485843,0.8653426429539438,0.1196209,0.0,0.19409215,0.2685708543679287,1
0.6257571,0.6627451,0.6785315688775511,0.6257571,0.0111005865,0.9898192570248183,0.16405539,0.0,0.254471,0.537602608377175,1
0.560655,0.5176471,0.5680404974489796,0.560655,0.010734111,0.22955129829786058,0.1468149,0.0,0.25617525,0.2517416793157191,1
0.7427316,0.72156864,0.8612882653061225,0.7427316,0.0112545015,0.9709595607833545,0.11618983,0.0,0.21106286,0.16390755088525044,1
0.6981468,0.49019608,0.7981903698979592,0.6981467,0.008556548,0.8844849877749082,0.1095027,0.0,0.23278376,0.20992731665670417,1
0.85004574,0.9254902,0.9128667091836735,0.85004586,0.0074844514,0.08316297155773233,0.098577864,0.0,0.19801752,0.18755220336212197,1
0.7287714,0.7921569,0.8199736926020408,0.72877145,0.0070382836,0.5911499326463143,0.122089855,0.0,0.23460631,0.5576435317025639,1
0.7075122,0.73333335,0.8377710459183674,0.7075122,0.0088187875,0.4808338759695354,0.09451999,0.0,0.22780176,0.42558465481270646,1
0.62680954,0.8156863,0.7106983418367347,0.62680954,0.009218713,0.0713731513721203,0.13020748,0.0,0.2381669,0.9198467689514366,1
0.774706,0.9254902,0.8458824936224489,0.77470595,0.011637494,0.7532448418049634,0.11616707,0.0,0.21135885,0.24942790671763593,1
0.660775,0.7529412,0.6945750956632653,0.660775,0.011575359,0.8155312991201653,0.1157825,0.0,0.25414652,0.07374641361004952,1
0.7266334,0.72156864,0.8524992028061225,0.7266334,0.013906969,0.8889378969126402,0.11809466,0.0,0.20062122,0.8313154119457962,1
0.7142049,0.89411765,0.7499800701530612,0.7142048,0.00800216,0.15221346141630876,0.08541582,0.0,0.24060293,0.6424650019373902,1
0.76428074,0.7058824,0.8959462691326531,0.7642808,0.009552076,0.1776156385341492,0.08574649,0.0,0.17614187,0.6032110841717127,1
0.9054463,0.9529412,0.9867865114795918,0.9054463,0.0060482263,0.6256249012091166,0.043128807,0.0,0.10744172,0.1787270016085074,1
0.8412429,0.89411765,0.9180285395408163,0.84124297,0.009564972,0.02912483263025878,0.09327215,0.0,0.18700549,0.4055363759906284,1
0.74619466,0.8196079,0.8868582589285714,0.74619466,0.0094404435,0.7928690715410104,0.08039865,0.0,0.20269948,0.37295858205819366,1
0.8047785,0.9647059,0.9201211734693877,0.80477846,0.00912503,0.25897391383899093,0.08503401,0.0,0.17928934,0.3935825419162142,1
0.8356548,0.9450981,0.9319196428571429,0.8356548,0.0067880535,0.5858789193605103,0.043493886,0.0,0.15422674,0.19798300864822238,1
0.67857355,0.8117647,0.7570153061224489,0.67857355,0.010161095,0.3701635278084673,0.109175004,0.0,0.22357872,0.7272672813643013,1
0.6197571,0.73333335,0.6996173469387755,0.6197571,0.014652865,0.8473069713542916,0.13889353,0.0,0.22916153,0.9468860455035104,1
0.6031831,0.7490196,0.6561503507653061,0.60318303,0.011132161,0.6069023456566124,0.121248975,0.0,0.25636485,0.4673474873757659,1
0.6412853,0.78039217,0.7380022321428571,0.64128536,0.010502977,0.8512450031968205,0.117880285,0.0,0.22017142,0.5460396023017212,1
0.67034525,0.83529407,0.7765066964285714,0.67034525,0.009953435,0.8328967653133685,0.12473372,0.0,0.206901,0.25713965428524255,1
0.6164513,0.49411765,0.7092434630102041,0.61645126,0.017913962,0.5009143127536346,0.14622387,0.0,0.22098543,0.7111820817003225,1
0.6390769,0.25882354,0.7884845344387755,0.6390769,0.015264857,0.8584481800985956,0.10650261,0.0,0.19269334,0.9214382357895193,1
0.6330138,0.7568628,0.6871611926020408,0.63301384,0.011160792,0.5578209735083025,0.1271833,0.0,0.22985084,0.8062003028484077,1
0.6173419,0.7764706,0.7246293048469388,0.6173419,0.010526242,0.9572942434586572,0.14240439,0.0,0.213154,0.6971530603092092,1
0.6079931,0.45882353,0.7036631058673469,0.607993,0.013394969,0.9968557270182881,0.12244209,0.0,0.19976589,0.18170502544472034,1
0.5845391,0.43529412,0.5788225446428571,0.58453906,0.012810723,0.9887060164078244,0.08959529,0.0,0.24963382,0.757627778073498,1
0.72870696,0.9098039,0.8839883609693877,0.7287071,0.0074431854,0.49961764685883414,0.09668735,0.0,0.18551147,0.25950677890089957,1
0.7372713,0.8627451,0.8500079719387755,0.73727125,0.006774585,0.9436592458851674,0.104614735,0.0,0.20733187,0.673608419112733,1
0.75319433,0.30980393,0.8869778380102041,0.75319433,0.007960372,0.15545129565645777,0.08017871,0.0,0.18350661,0.9524117646485765,1
0.60115826,0.7137255,0.6384925063775511,0.6011583,0.012943874,0.7619477016436574,0.12412044,0.0,0.2633344,0.6804565625320325,1
0.6342168,0.49019608,0.7445990114795918,0.6342169,0.012258836,0.2639993351799942,0.12729803,0.0,0.20735574,0.40007792760948613,1
0.8018039,0.9490196,0.911491549744898,0.8018039,0.0091609545,0.3909751210001903,0.07611098,0.0,0.17306516,0.31298916361533047,1
0.67546403,0.87058824,0.7847177933673469,0.67546403,0.013168757,0.6383320852655875,0.15138078,0.0,0.23180297,0.6798193198941377,1
0.8102961,0.25490198,0.9376992984693877,0.8102961,0.008944802,0.19984285748789155,0.07390025,0.0,0.15705438,0.04985874277247915,1
0.77383846,0.83529407,0.8545918367346939,0.7738384,0.0077694086,0.3020692915035037,0.11341623,0.0,0.21303788,0.5856959064002258,1
0.8089893,0.7176471,0.9261599170918368,0.80898935,0.009908859,0.48046400029038727,0.10075601,0.0,0.17279537,0.7774184456444174,1
0.8029246,0.6901961,0.9695471938775511,0.8029245,0.0065543144,0.5197772954548728,0.06485164,0.0,0.12198049,0.6373726391020282,1
0.7886798,0.101960786,0.9125677614795918,0.7886797,0.009806605,0.7439753496028565,0.09069056,0.0,0.17875674,0.07210255492259876,1
0.82709855,0.2,0.9379384566326531,0.82709855,0.00803238,0.486497905248374,0.09914215,0.0,0.1631475,0.6177860846716994,1
